mannerofdeath,armed,age,gender,race,state,mentalillness,threatlevel,flee,bodycamera
shot,gun,14,M,H,CA,FALSE,attack,Foot,TRUE
shot,undetermined,44,M,W,SC,FALSE,other,Not fleeing,FALSE
shot,gun,59,M,W,WA,TRUE,attack,Not fleeing,FALSE
shot,knife,33,M,H,CA,FALSE,undetermined,Other,FALSE
shot,gun,54,M,W,LA,FALSE,attack,Not fleeing,FALSE
shot,undetermined,22,M,H,AZ,FALSE,other,Car,FALSE
shot and Tasered,hammer,49,M,W,OK,TRUE,other,Not fleeing,TRUE
shot,gun,23,M,B,WI,FALSE,other,Foot,TRUE
shot,knife,38,M,H,AZ,TRUE,attack,Not fleeing,FALSE
shot,gun,53,M,W,CO,FALSE,other,Not fleeing,FALSE
shot,metal pole,29,M,H,VA,TRUE,other,Not fleeing,FALSE
shot,gun,42,M,W,TN,FALSE,attack,Other,FALSE
shot,gun,36,M,W,OH,FALSE,other,Car,FALSE
shot,gun,32,M,W,NC,FALSE,attack,Foot,TRUE
shot,toy weapon,53,M,W,AZ,FALSE,other,Not fleeing,FALSE
shot,gun,30,M,B,CA,FALSE,other,Foot,TRUE
shot,unarmed,25,M,H,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,18,M,B,CA,FALSE,other,Foot,FALSE
shot,piece of wood,27,M,B,WA,FALSE,attack,Not fleeing,FALSE
shot,gun,37,M,H,CA,FALSE,attack,Car,FALSE
shot,unarmed,29,M,W,NC,FALSE,other,Car,TRUE
shot,knife,40,M,W,CA,FALSE,other,Not fleeing,FALSE
shot,undetermined,36,M,W,KS,FALSE,other,Car,FALSE
shot,gun,38,M,W,CA,FALSE,attack,Car,FALSE
shot,gun,29,M,W,NM,FALSE,other,Not fleeing,FALSE
shot,gun,59,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,bayonet,47,M,H,CA,TRUE,undetermined,Not fleeing,FALSE
shot,gun,22,M,H,AZ,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,31,M,W,WI,TRUE,attack,Not fleeing,TRUE
shot,undetermined,29,M,W,NV,FALSE,undetermined,Car,FALSE
shot,knife,54,M,W,TN,FALSE,other,Not fleeing,FALSE
shot,knife,71,M,H,CA,FALSE,other,Not fleeing,TRUE
shot,knife,36,M,H,NM,FALSE,other,Not fleeing,TRUE
shot,knife,34,M,B,OH,FALSE,attack,Not fleeing,FALSE
shot,gun,49,M,W,TX,FALSE,other,Car,FALSE
shot,gun,36,M,H,TX,FALSE,attack,Foot,FALSE
shot,gun,43,M,W,FL,TRUE,other,Not fleeing,FALSE
shot,gun,53,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,31,M,B,CA,FALSE,attack,Foot,FALSE
shot,gun,41,M,W,NV,FALSE,attack,Foot,FALSE
shot,toy weapon,26,M,H,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,82,M,W,WV,FALSE,attack,Not fleeing,TRUE
shot,gun,37,M,W,MN,TRUE,attack,Not fleeing,FALSE
shot,gun,24,M,B,NC,FALSE,attack,Foot,FALSE
shot,gun,35,F,W,AZ,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,56,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot,unarmed,22,M,B,FL,FALSE,other,Not fleeing,FALSE
shot,gun,59,M,W,TX,FALSE,attack,Other,FALSE
shot and Tasered,knife,36,M,W,TX,FALSE,other,Not fleeing,FALSE
shot,gun,21,M,W,CO,FALSE,attack,Foot,FALSE
shot,gun,18,M,W,KS,FALSE,other,Car,TRUE
shot,gun,23,M,H,CA,FALSE,other,Foot,FALSE
shot,gun,38,M,H,NM,FALSE,attack,Foot,TRUE
shot,glass shard,22,M,W,IL,FALSE,other,Not fleeing,FALSE
shot,gun,38,M,B,MO,FALSE,attack,Other,FALSE
shot,undetermined,25,M,B,NJ,FALSE,undetermined,Foot,FALSE
shot,undetermined,25,M,W,WA,FALSE,undetermined,Not fleeing,FALSE
shot,gun,36,M,W,IL,FALSE,undetermined,Other,FALSE
shot,knife,44,M,H,CO,TRUE,other,Not fleeing,FALSE
shot,gun,36,M,B,TX,FALSE,attack,Car,FALSE
shot,gun,35,M,H,TX,FALSE,other,Not fleeing,FALSE
shot,vehicle,25,M,W,NE,FALSE,other,Other,FALSE
shot,gun,31,M,H,AZ,FALSE,attack,Car,FALSE
shot,gun,70,M,W,TN,FALSE,other,Not fleeing,TRUE
shot,sword,25,M,W,AZ,TRUE,attack,Not fleeing,FALSE
shot,knife,55,M,B,GA,FALSE,attack,Not fleeing,FALSE
shot,undetermined,35,M,W,FL,FALSE,undetermined,Not fleeing,FALSE
shot,gun,25,M,B,MI,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,38,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,H,TN,FALSE,attack,Not fleeing,FALSE
shot,unknown weapon,64,M,W,WA,TRUE,other,Not fleeing,FALSE
shot,knife,55,M,B,FL,FALSE,other,Not fleeing,FALSE
shot,toy weapon,69,M,W,WV,TRUE,other,Not fleeing,TRUE
shot,gun,37,M,W,CO,FALSE,attack,Not fleeing,TRUE
shot,motorcycle,31,M,B,DC,FALSE,attack,Other,FALSE
shot,knife,25,M,B,IA,FALSE,attack,Not fleeing,FALSE
shot,unarmed,25,M,H,CA,FALSE,other,Car,FALSE
shot,toy weapon,13,M,B,OH,FALSE,other,Foot,FALSE
shot,gun,32,M,H,AZ,FALSE,other,Other,FALSE
shot,gun,69,M,W,FL,TRUE,other,Not fleeing,FALSE
shot and Tasered,gun,34,M,W,TX,FALSE,attack,Foot,FALSE
shot,unarmed,29,M,N,VT,FALSE,other,Foot,TRUE
shot,knife,29,M,W,KY,FALSE,attack,Not fleeing,FALSE
shot and Tasered,unarmed,40,M,B,OK,FALSE,other,Not fleeing,FALSE
shot,hatchet,42,M,W,CA,FALSE,other,Not fleeing,FALSE
shot,gun,25,M,B,PA,FALSE,attack,Foot,FALSE
shot,toy weapon,45,M,W,AL,FALSE,attack,Other,TRUE
shot,gun,55,M,W,NC,TRUE,attack,Not fleeing,FALSE
shot,knife,22,M,O,MN,FALSE,attack,Not fleeing,FALSE
shot,gun,61,M,B,OH,FALSE,other,Not fleeing,FALSE
shot,gun,46,F,W,TX,TRUE,attack,Not fleeing,TRUE
shot,unknown weapon,30,M,W,UT,TRUE,other,Not fleeing,FALSE
shot,gun,56,M,W,TX,TRUE,attack,Not fleeing,FALSE
shot,gun,35,M,W,TN,FALSE,other,Car,TRUE
shot,gun,22,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,unknown weapon,23,M,W,CT,FALSE,other,Not fleeing,FALSE
shot,gun,43,M,W,TN,FALSE,attack,Not fleeing,FALSE
shot,gun,49,M,W,CO,FALSE,other,Foot,FALSE
shot,unarmed,23,M,W,NE,FALSE,other,Not fleeing,FALSE
shot,unarmed,41,M,W,CA,FALSE,attack,Foot,FALSE
shot,gun,30,M,H,TX,FALSE,other,Foot,FALSE
shot,gun,25,M,W,NH,TRUE,other,Not fleeing,FALSE
shot,gun,52,M,W,ID,FALSE,attack,Other,FALSE
shot,gun,32,M,W,AR,TRUE,other,Not fleeing,FALSE
shot,gun,46,M,W,TX,FALSE,attack,Not fleeing,TRUE
shot,gun,48,M,W,MN,TRUE,other,Not fleeing,TRUE
shot,unarmed,38,M,B,CA,TRUE,attack,Not fleeing,TRUE
shot,unarmed,32,M,B,PA,FALSE,attack,Not fleeing,FALSE
shot,knife,28,M,H,GA,FALSE,attack,Not fleeing,TRUE
shot,gun,53,M,W,AZ,FALSE,attack,Not fleeing,TRUE
shot,undetermined,18,M,B,NJ,FALSE,undetermined,Not fleeing,FALSE
shot,gun,32,M,B,SC,FALSE,attack,Foot,FALSE
shot,gun,37,M,W,MI,FALSE,attack,Other,FALSE
shot,undetermined,18,M,B,NJ,FALSE,undetermined,Not fleeing,FALSE
shot,gun,20,M,B,OH,FALSE,other,Foot,FALSE
shot,gun,28,M,W,WV,FALSE,attack,Foot,FALSE
shot,gun,18,M,B,CA,FALSE,undetermined,Foot,TRUE
shot,toy weapon,16,M,H,CA,TRUE,attack,Not fleeing,TRUE
shot,unknown weapon,36,M,B,IL,FALSE,other,Not fleeing,FALSE
shot,gun,57,M,W,MA,FALSE,attack,Not fleeing,FALSE
shot,gun,49,M,W,NJ,FALSE,other,Not fleeing,FALSE
shot,brick,31,M,H,FL,FALSE,attack,Foot,FALSE
shot,gun,26,M,W,AR,FALSE,attack,Not fleeing,FALSE
shot,gun,51,M,W,MI,TRUE,other,Not fleeing,FALSE
shot,machete,28,M,W,CO,TRUE,other,Not fleeing,FALSE
shot,gun,35,M,W,SC,FALSE,attack,Car,FALSE
shot,pepper spray,57,M,B,GA,FALSE,other,Not fleeing,FALSE
shot,knife,36,M,W,IN,FALSE,other,Not fleeing,FALSE
shot,gun,42,M,W,AL,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,49,M,W,AR,FALSE,other,Not fleeing,FALSE
shot,knife,21,M,H,WA,TRUE,other,Not fleeing,FALSE
shot,knife,53,F,W,CA,FALSE,attack,Not fleeing,FALSE
shot,knife,62,M,W,IN,FALSE,other,Not fleeing,FALSE
shot,gun,41,M,B,NY,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,W,AZ,TRUE,other,Car,FALSE
shot,unarmed,27,M,H,CA,TRUE,other,Not fleeing,FALSE
shot,knife,30,M,W,CA,FALSE,other,Not fleeing,FALSE
shot,gun,31,M,W,LA,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,B,MA,FALSE,attack,Not fleeing,FALSE
shot,gun,22,M,W,KY,FALSE,attack,Not fleeing,FALSE
shot,gun,38,M,W,WA,FALSE,other,Not fleeing,FALSE
shot,baseball bat,23,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,26,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,toy weapon,26,F,W,TX,TRUE,attack,Not fleeing,FALSE
shot and Tasered,metal rake,32,M,W,CA,TRUE,attack,Not fleeing,FALSE
shot,sword,50,M,H,FL,TRUE,other,Not fleeing,FALSE
shot,gun,17,M,W,AR,TRUE,attack,Foot,FALSE
shot and Tasered,knife,39,M,W,FL,TRUE,other,Not fleeing,FALSE
shot,gun,28,M,B,MI,FALSE,attack,Not fleeing,TRUE
shot,baseball bat,66,F,B,NY,TRUE,attack,Not fleeing,FALSE
shot,gun,42,M,H,OK,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,W,KY,FALSE,attack,Not fleeing,FALSE
shot,vehicle,28,M,H,NV,FALSE,attack,Car,FALSE
shot,gun,29,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,23,F,N,WA,TRUE,other,Not fleeing,FALSE
shot,unknown weapon,21,M,W,AL,TRUE,other,Not fleeing,FALSE
shot,toy weapon,45,M,W,MN,FALSE,attack,Not fleeing,FALSE
shot,gun,38,M,W,KY,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,B,CO,FALSE,attack,Not fleeing,FALSE
shot,gun,19,M,B,MO,FALSE,attack,Car,FALSE
shot,toy weapon,46,M,B,AR,FALSE,other,Not fleeing,FALSE
shot,toy weapon,25,M,W,MD,TRUE,attack,Not fleeing,FALSE
shot,toy weapon,25,F,W,MD,FALSE,attack,Not fleeing,FALSE
shot,knife,37,M,W,CA,TRUE,other,Not fleeing,FALSE
shot,gun,25,M,B,TX,FALSE,other,Not fleeing,FALSE
shot and Tasered,unarmed,36,M,W,OK,FALSE,attack,Not fleeing,FALSE
shot,gun,32,M,W,MT,TRUE,other,Not fleeing,FALSE
shot,gun and knife,33,M,B,TX,FALSE,other,Not fleeing,FALSE
shot,undetermined,24,M,H,GA,FALSE,attack,Foot,FALSE
shot,gun,37,M,W,MN,FALSE,attack,Other,FALSE
shot,gun,38,M,B,CA,TRUE,attack,Not fleeing,FALSE
shot,knife,45,M,A,OH,TRUE,attack,Not fleeing,FALSE
shot,knife,31,M,B,MA,TRUE,other,Not fleeing,FALSE
shot,gun,23,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,vehicle,39,F,B,CA,TRUE,attack,Car,FALSE
shot,knife,55,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,31,F,W,OH,FALSE,attack,Other,FALSE
shot,gun,76,M,W,NV,FALSE,other,Not fleeing,FALSE
shot,gun,59,M,W,LA,TRUE,attack,Not fleeing,TRUE
shot,gun,40,M,W,UT,FALSE,other,Other,FALSE
shot,gun,23,M,B,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,56,F,W,GA,FALSE,attack,Not fleeing,FALSE
shot,unarmed,26,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,knife,49,M,W,FL,TRUE,other,Not fleeing,FALSE
shot,gun,56,M,W,WV,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,W,TX,FALSE,other,Other,TRUE
shot,gun,43,M,W,SC,TRUE,attack,Not fleeing,FALSE
shot,metal pipe,31,M,W,NJ,FALSE,other,Foot,FALSE
shot,hammer,32,M,W,WV,TRUE,other,Not fleeing,FALSE
shot and Tasered,unarmed,33,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,31,M,B,PA,FALSE,attack,Other,FALSE
shot,gun,23,M,H,CO,FALSE,attack,Other,FALSE
shot,gun,45,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot and Tasered,unarmed,19,M,W,KS,FALSE,attack,Car,FALSE
shot,gun,36,M,W,AZ,FALSE,attack,Not fleeing,FALSE
shot,gun,53,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,40,M,W,AK,FALSE,attack,Not fleeing,FALSE
shot,gun,29,M,H,AZ,FALSE,attack,Car,FALSE
shot,gun,22,M,H,CA,FALSE,attack,Not fleeing,TRUE
shot,gun,21,M,H,OK,FALSE,attack,Not fleeing,FALSE
shot,gun,37,M,W,TX,FALSE,attack,Not fleeing,FALSE
shot,machete,37,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,gun,56,M,W,CA,FALSE,other,Not fleeing,FALSE
shot,gun,25,M,B,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,26,M,B,IL,FALSE,attack,Not fleeing,FALSE
shot and Tasered,gun,35,M,W,FL,TRUE,other,Not fleeing,FALSE
shot and Tasered,machete,25,M,B,FL,TRUE,other,Not fleeing,FALSE
shot,baton,21,M,B,NY,TRUE,attack,Not fleeing,FALSE
shot and Tasered,knife,15,M,A,CA,FALSE,other,Foot,TRUE
shot,gun,24,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,gun,18,M,W,MO,FALSE,other,Foot,FALSE
shot,gun,19,M,B,MO,FALSE,attack,Foot,FALSE
shot,knife,27,M,W,CA,TRUE,other,Foot,FALSE
shot,gun,45,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,B,NC,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,B,NJ,FALSE,attack,Not fleeing,FALSE
shot,knife,43,M,W,FL,FALSE,other,Not fleeing,FALSE
shot,gun,19,M,B,IL,FALSE,other,Foot,TRUE
shot,gun,23,M,B,MS,FALSE,attack,Other,FALSE
shot,unarmed,26,M,H,AZ,FALSE,other,Not fleeing,TRUE
shot,gun,59,M,W,ME,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,B,IL,FALSE,attack,Foot,FALSE
shot,gun,48,M,B,LA,FALSE,attack,Not fleeing,FALSE
shot and Tasered,blunt object,50,M,W,KS,FALSE,attack,Not fleeing,FALSE
shot,knife,18,M,O,OH,FALSE,attack,Not fleeing,FALSE
shot,gun,23,M,H,CA,FALSE,undetermined,Foot,FALSE
shot,gun,41,M,W,MA,FALSE,other,Not fleeing,FALSE
shot,rock,55,M,W,TX,FALSE,other,Car,TRUE
shot,knife,29,M,W,IN,TRUE,other,Not fleeing,FALSE
shot,unarmed,31,M,W,SC,FALSE,attack,Foot,FALSE
shot,gun,25,M,B,MO,FALSE,other,Not fleeing,FALSE
shot,gun,38,M,B,WA,FALSE,attack,Not fleeing,FALSE
shot,gun,83,M,W,AR,FALSE,attack,Not fleeing,FALSE
shot,crowbar,22,M,W,KY,FALSE,other,Not fleeing,FALSE
shot,gun,36,M,W,NM,TRUE,attack,Not fleeing,FALSE
shot,unarmed,26,M,A,OH,FALSE,other,Foot,FALSE
shot,gun,29,M,B,IN,FALSE,attack,Car,FALSE
shot,gun,55,M,W,KS,FALSE,attack,Not fleeing,FALSE
shot,gun,47,M,W,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,52,M,W,OR,FALSE,attack,Not fleeing,FALSE
shot and Tasered,oar,49,M,W,FL,FALSE,attack,Other,FALSE
shot,gun,37,M,B,TX,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,31,M,B,NC,FALSE,other,Not fleeing,TRUE
shot,machete and gun,35,M,W,PA,TRUE,other,Not fleeing,FALSE
shot,knife,36,M,W,IN,FALSE,other,Not fleeing,TRUE
shot,knife,30,M,H,TX,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,44,F,W,AZ,TRUE,attack,Not fleeing,FALSE
shot,gun,24,M,W,KS,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,53,M,W,NE,TRUE,other,Not fleeing,FALSE
shot,unarmed,73,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,gun,31,M,W,GA,FALSE,attack,Not fleeing,FALSE
shot,gun,28,M,B,PA,FALSE,attack,Not fleeing,FALSE
shot,gun,18,M,B,MD,FALSE,attack,Not fleeing,FALSE
shot and Tasered,gun,32,M,B,GA,TRUE,other,Not fleeing,FALSE
shot and Tasered,gun,60,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot,knife,48,M,W,TN,FALSE,undetermined,Not fleeing,FALSE
shot,gun,33,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,gun,44,M,N,WA,FALSE,other,Not fleeing,FALSE
shot,undetermined,20,M,B,CA,FALSE,undetermined,Foot,FALSE
shot,gun,37,M,W,WA,FALSE,other,Not fleeing,FALSE
shot,gun,72,M,W,OK,TRUE,attack,Not fleeing,FALSE
shot,gun,52,M,W,NC,FALSE,other,Not fleeing,FALSE
shot,knife,46,M,H,TX,FALSE,other,Not fleeing,FALSE
shot,gun,25,M,W,OK,FALSE,attack,Other,FALSE
shot,gun,27,M,W,AL,FALSE,attack,Not fleeing,FALSE
shot,gun,24,M,B,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,19,M,B,MD,FALSE,attack,Not fleeing,FALSE
shot and Tasered,vehicle,31,M,W,OR,TRUE,other,Not fleeing,FALSE
shot,gun,18,M,B,NC,FALSE,undetermined,Not fleeing,FALSE
shot,knife,53,F,W,FL,FALSE,other,Not fleeing,FALSE
shot,scissors,48,M,A,CA,TRUE,attack,Not fleeing,FALSE
shot,knife,29,M,B,DC,FALSE,other,Not fleeing,TRUE
shot,gun,30,M,W,OR,TRUE,attack,Car,FALSE
shot,gun,61,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,gun,71,F,W,TX,FALSE,attack,Not fleeing,FALSE
shot,knife,41,M,H,IL,FALSE,attack,Not fleeing,FALSE
shot,gun,36,M,W,TX,FALSE,attack,Other,FALSE
shot,undetermined,28,M,W,TN,FALSE,undetermined,Not fleeing,FALSE
shot,gun,21,M,B,FL,FALSE,other,Car,FALSE
shot,knife,46,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot and Tasered,unarmed,33,M,W,MN,FALSE,attack,Not fleeing,FALSE
shot,gun,42,M,W,OH,FALSE,other,Not fleeing,FALSE
shot,knife,17,M,B,IL,TRUE,other,Not fleeing,FALSE
shot,gun,35,M,W,GA,FALSE,attack,Car,FALSE
shot,gun,23,M,H,TX,FALSE,attack,Foot,FALSE
shot and Tasered,gun,44,M,B,MO,TRUE,attack,Foot,FALSE
shot,gun,53,M,W,TX,TRUE,attack,Not fleeing,TRUE
shot and Tasered,knife,63,M,B,NY,TRUE,other,Not fleeing,FALSE
shot,gun,18,M,W,NY,FALSE,attack,Foot,FALSE
shot,gun,51,M,B,CA,FALSE,attack,Foot,FALSE
shot,gun,64,M,W,KY,FALSE,attack,Not fleeing,FALSE
shot,unknown weapon,45,M,W,IN,FALSE,attack,Car,FALSE
shot,gun,20,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,41,M,W,TN,TRUE,attack,Not fleeing,FALSE
shot,knife,23,M,W,PA,TRUE,other,Not fleeing,FALSE
shot,gun,32,M,B,IL,FALSE,attack,Other,FALSE
shot,knife,25,M,W,WV,FALSE,other,Car,FALSE
shot,gun,42,M,W,OK,FALSE,attack,Other,FALSE
shot,unarmed,41,M,W,MD,TRUE,attack,Not fleeing,FALSE
shot,gun,50,M,H,MO,TRUE,attack,Not fleeing,FALSE
shot,toy weapon,38,M,H,NM,FALSE,other,Not fleeing,FALSE
shot,knife,44,M,W,GA,TRUE,other,Not fleeing,FALSE
shot,unarmed,38,M,B,AZ,FALSE,other,Foot,TRUE
shot,gun,21,M,B,MO,FALSE,attack,Car,FALSE
shot,knife,32,M,W,CA,FALSE,other,Not fleeing,FALSE
shot and Tasered,unarmed,23,M,B,TN,FALSE,attack,Not fleeing,FALSE
shot,air conditioner,41,M,W,MN,FALSE,undetermined,Not fleeing,FALSE
shot,gun,41,M,O,CA,FALSE,attack,Other,FALSE
shot,gun,38,M,H,NJ,FALSE,attack,Not fleeing,FALSE
shot,gun,54,M,W,FL,TRUE,other,Not fleeing,FALSE
shot,gun,20,M,N,MN,FALSE,attack,Not fleeing,FALSE
shot,knife,26,M,W,VA,TRUE,attack,Not fleeing,FALSE
shot,gun,47,M,W,TX,FALSE,attack,Foot,FALSE
shot and Tasered,screwdriver,28,M,B,NY,FALSE,attack,Not fleeing,FALSE
shot,gun,48,M,W,CA,FALSE,attack,Not fleeing,FALSE
shot,gun,34,M,B,IL,FALSE,attack,Foot,FALSE
shot and Tasered,knife,37,F,A,CA,TRUE,other,Not fleeing,FALSE
shot and Tasered,knife,33,M,W,WA,FALSE,other,Foot,TRUE
shot,gun,36,M,W,GA,FALSE,attack,Other,FALSE
shot,pole and knife,43,M,W,KY,FALSE,other,Not fleeing,FALSE
shot and Tasered,gun and knife,32,M,A,VA,FALSE,attack,Not fleeing,FALSE
shot,gun,29,M,W,TN,TRUE,attack,Car,FALSE
shot,gun,39,M,H,CA,FALSE,attack,Not fleeing,FALSE
shot,metal pipe,40,M,W,OK,FALSE,attack,Not fleeing,FALSE
shot,unarmed,21,F,W,TX,FALSE,other,Car,TRUE
shot,hatchet,50,M,W,CA,FALSE,other,Car,FALSE
shot,gun,19,M,B,IN,FALSE,attack,Car,FALSE
shot,gun,28,M,N,ND,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,16,M,H,CA,FALSE,other,Not fleeing,TRUE
shot,gun,49,M,W,VA,TRUE,other,Not fleeing,FALSE
shot,gun,44,M,H,TX,FALSE,attack,Foot,FALSE
shot and Tasered,knife,25,M,W,MO,TRUE,attack,Not fleeing,FALSE
shot,gun,39,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,gun,44,M,B,MS,FALSE,attack,Not fleeing,FALSE
shot and Tasered,knife,50,M,W,NV,TRUE,attack,Not fleeing,FALSE
shot,gun,57,M,W,ME,FALSE,attack,Not fleeing,FALSE
shot,gun,57,M,B,PA,FALSE,attack,Not fleeing,FALSE
shot,gun,33,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,knife,21,M,H,CA,FALSE,attack,Not fleeing,TRUE
shot,gun,52,M,W,GA,FALSE,attack,Foot,FALSE
shot,unarmed,27,M,W,IL,TRUE,attack,Not fleeing,TRUE
shot,gun,60,M,W,DE,TRUE,other,Not fleeing,FALSE
shot and Tasered,knife,25,M,B,LA,TRUE,other,Not fleeing,FALSE
shot,gun,34,M,H,CA,FALSE,other,Not fleeing,FALSE
shot,unarmed,22,M,W,MO,FALSE,other,Car,FALSE
shot,gun,26,M,B,LA,FALSE,attack,Car,TRUE
shot,gun,27,M,H,CA,FALSE,attack,Other,FALSE
shot,knife,29,M,H,NM,TRUE,attack,Foot,TRUE
shot,unarmed,30,M,W,MI,TRUE,attack,Not fleeing,FALSE
shot,gun,32,M,H,ID,FALSE,attack,Car,FALSE
shot and Tasered,gun,18,M,H,PA,FALSE,attack,Not fleeing,FALSE
shot,gun,54,M,B,MS,FALSE,attack,Not fleeing,FALSE
shot,gun,50,M,W,WI,TRUE,attack,Not fleeing,TRUE
shot,gun,28,M,H,NC,FALSE,other,Car,FALSE
shot,gun,59,M,W,MD,TRUE,attack,Not fleeing,TRUE
shot,gun,24,M,B,GA,FALSE,other,Car,TRUE
shot,metal pipe,34,M,W,OH,FALSE,other,Not fleeing,FALSE
shot,gun,25,M,H,CA,TRUE,attack,Not fleeing,TRUE
shot,gun,25,M,H,TX,FALSE,attack,Car,FALSE
shot,gun,17,M,B,WA,FALSE,attack,Not fleeing,FALSE
shot,toy weapon,48,M,W,WI,TRUE,attack,Not fleeing,FALSE
shot,gun,45,M,W,AZ,FALSE,attack,Not fleeing,FALSE
shot,unarmed,18,M,H,CA,FALSE,other,Foot,FALSE
shot,gun,50,M,B,OK,FALSE,other,Not fleeing,FALSE
shot,knife,36,M,W,WA,TRUE,other,Not fleeing,FALSE
shot and Tasered,gun and knife,45,M,H,CA,TRUE,attack,Not fleeing,FALSE
shot and Tasered,beer bottle,42,M,W,CA,FALSE,other,Not fleeing,FALSE
shot,toy weapon,26,M,W,WI,FALSE,other,Not fleeing,FALSE
shot,gun,57,M,W,FL,FALSE,other,Not fleeing,FALSE
shot,gun,18,M,H,TX,FALSE,undetermined,Not fleeing,FALSE
shot,gun,27,M,H,CA,FALSE,attack,Car,FALSE
shot,gun,33,M,W,NC,FALSE,attack,Not fleeing,TRUE
shot,gun,38,M,W,WV,FALSE,attack,Not fleeing,FALSE
shot,gun,45,M,W,TX,FALSE,other,Not fleeing,FALSE
shot,gun,68,M,B,MO,FALSE,attack,Not fleeing,FALSE
shot,gun,56,M,W,FL,TRUE,attack,Not fleeing,FALSE
shot,unarmed,23,M,H,GA,FALSE,other,Not fleeing,FALSE
shot,unarmed,45,M,B,CA,TRUE,attack,Not fleeing,FALSE
shot,gun,41,M,B,OH,TRUE,attack,Not fleeing,TRUE
shot,toy weapon,22,M,B,FL,FALSE,attack,Not fleeing,FALSE
shot,gun,50,M,B,CO,TRUE,attack,Not fleeing,FALSE
shot and Tasered,knife,52,M,H,CA,TRUE,attack,Foot,FALSE
shot,gun,35,M,W,TN,TRUE,attack,Car,FALSE
shot,gun,18,M,B,MD,FALSE,other,Other,TRUE
shot,gun,34,M,W,OH,FALSE,attack,Not fleeing,FALSE
shot and Tasered,piece of wood,18,M,W,AL,FALSE,other,Not fleeing,FALSE
shot,gun,29,M,W,IN,FALSE,other,Not fleeing,FALSE
shot,unarmed,25,M,B,IL,FALSE,other,Foot,FALSE
shot,toy weapon,17,M,B,OR,FALSE,undetermined,Foot,FALSE
shot and Tasered,unarmed,26,M,W,OH,FALSE,other,Not fleeing,FALSE
shot and Tasered,knife,33,M,H,WA,TRUE,other,Not fleeing,FALSE
shot,knife,25,M,W,WA,FALSE,other,Foot,FALSE
shot,gun,31,M,B,TN,FALSE,other,Foot,FALSE
shot,gun,45,M,W,OK,FALSE,attack,Not fleeing,FALSE
shot,gun,25,M,B,NC,FALSE,attack,Other,TRUE
shot,gun,23,M,B,NJ,FALSE,undetermined,Foot,FALSE
shot and Tasered,knife,55,F,W,IL,TRUE,attack,Not fleeing,FALSE
shot,gun,37,M,W,SC,FALSE,other,Not fleeing,FALSE
shot,gun,27,M,B,MO,FALSE,attack,Not fleeing,FALSE
